user_id,session_id,event_time,event_type,device_type,traffic_source,region,product_category,order_value
U04275,S04275,2025-03-26 17:39:38,add_to_cart,Desktop,Email,West,Electronics,
U04275,S04275,2025-03-26 18:04:38,checkout_start,Desktop,Email,West,Electronics,
U04276,S04276,2025-02-13 07:08:41,product_view,Tablet,Email,West,Electronics,
U04277,S04277,2025-02-23 22:42:45,product_view,Mobile,Referral,South,Fashion,
U04278,S04278,2025-02-27 16:42:50,product_view,Desktop,Paid Search,West,Fashion,
U04278,S04278,2025-02-27 17:31:50,add_to_cart,Desktop,Paid Search,West,Fashion,
U04278,S04278,2025-02-27 17:59:50,checkout_start,Desktop,Paid Search,West,Fashion,
U04278,S04278,2025-02-27 18:13:50,purchase,Desktop,Paid Search,West,Fashion,228.96
U04279,S04279,2025-02-07 20:20:50,product_view,Mobile,Organic Search,East,Home,
U04280,S04280,2025-02-26 05:14:40,product_view,Desktop,Organic Search,West,Fashion,
U04280,S04280,2025-02-26 05:55:40,add_to_cart,Desktop,Organic Search,West,Fashion,
U04280,S04280,2025-02-26 06:35:40,checkout_start,Desktop,Organic Search,West,Fashion,
U04280,S04280,2025-02-26 06:42:40,purchase,Desktop,Organic Search,West,Fashion,158.41
U04281,S04281,2025-03-16 12:56:53,product_view,Desktop,Organic Search,West,Home,
U04281,S04281,2025-03-16 13:46:53,add_to_cart,Desktop,Organic Search,West,Home,
U04282,S04282,2025-03-03 17:40:40,product_view,Tablet,Email,West,Home,
U04282,S04282,2025-03-03 18:36:40,add_to_cart,Tablet,Email,West,Home,
U04283,S04283,2025-01-04 03:47:16,product_view,Mobile,Direct,West,Electronics,
U04283,S04283,2025-01-04 04:40:16,add_to_cart,Mobile,Direct,West,Electronics,
U04283,S04283,2025-01-04 05:07:16,checkout_start,Mobile,Direct,West,Electronics,
U04284,S04284,2025-02-13 03:16:55,product_view,Mobile,Paid Search,South,Fashion,
U04285,S04285,2025-03-22 22:50:42,product_view,Desktop,Organic Search,West,Fashion,
U04286,S04286,2025-02-15 16:44:30,product_view,Mobile,Direct,North,Fashion,
U04287,S04287,2025-03-24 09:56:46,product_view,Mobile,Social,East,Home,
U04288,S04288,2025-02-08 16:12:54,product_view,Tablet,Paid Search,West,Electronics,
U04288,S04288,2025-02-08 16:35:54,add_to_cart,Tablet,Paid Search,West,Electronics,
U04288,S04288,2025-02-08 16:43:54,checkout_start,Tablet,Paid Search,West,Electronics,
U04289,S04289,2025-02-02 06:48:15,product_view,Mobile,Paid Search,North,Electronics,
U04289,S04289,2025-02-02 07:16:15,add_to_cart,Mobile,Paid Search,North,Electronics,
U04289,S04289,2025-02-02 08:00:15,checkout_start,Mobile,Paid Search,North,Electronics,
U04290,S04290,2025-01-17 12:51:53,product_view,Mobile,Paid Search,South,Beauty,
U04291,S04291,2025-01-02 09:45:41,product_view,Desktop,Direct,North,Home,
U04292,S04292,2025-03-22 21:40:11,product_view,Desktop,Paid Search,East,Fashion,
U04293,S04293,2025-03-15 19:02:30,product_view,Mobile,Social,North,Home,
U04294,S04294,2025-03-05 21:17:30,product_view,Tablet,Paid Search,West,Fashion,
U04294,S04294,2025-03-05 22:12:30,add_to_cart,Tablet,Paid Search,West,Fashion,
U04295,S04295,2025-01-30 11:24:27,product_view,Desktop,Direct,West,Electronics,
U04296,S04296,2025-02-14 06:24:59,product_view,Desktop,Social,West,Electronics,
U04297,S04297,2025-03-10 14:46:47,product_view,Tablet,Paid Search,North,Fashion,
U04298,S04298,2025-01-12 23:03:42,product_view,Mobile,Paid Search,North,Sports,
U04299,S04299,2025-02-19 08:46:26,product_view,Desktop,Organic Search,East,Beauty,
U04300,S04300,2025-03-20 22:40:50,product_view,Tablet,Organic Search,West,Electronics,
U04301,S04301,2025-02-20 05:55:58,product_view,Desktop,Social,South,Beauty,
U04302,S04302,2025-01-05 18:20:04,product_view,Mobile,Paid Search,South,Sports,
U04303,S04303,2025-01-03 01:41:25,product_view,Desktop,Paid Search,Central,Electronics,
U04303,S04303,2025-01-03 01:51:25,add_to_cart,Desktop,Paid Search,Central,Electronics,
U04304,S04304,2025-02-03 01:28:32,product_view,Mobile,Referral,South,Electronics,
U04305,S04305,2025-02-08 16:06:05,product_view,Desktop,Referral,West,Home,
U04305,S04305,2025-02-08 16:48:05,add_to_cart,Desktop,Referral,West,Home,
U04305,S04305,2025-02-08 17:01:05,checkout_start,Desktop,Referral,West,Home,
U04306,S04306,2025-02-01 19:26:23,product_view,Desktop,Direct,West,Home,
U04307,S04307,2025-02-10 18:47:34,product_view,Mobile,Direct,North,Beauty,
U04307,S04307,2025-02-10 19:17:34,add_to_cart,Mobile,Direct,North,Beauty,
U04307,S04307,2025-02-10 19:21:34,checkout_start,Mobile,Direct,North,Beauty,
U04307,S04307,2025-02-10 19:31:34,purchase,Mobile,Direct,North,Beauty,164.71
U04308,S04308,2025-03-30 18:58:38,product_view,Desktop,Social,East,Sports,
U04309,S04309,2025-01-24 15:00:03,product_view,Desktop,Referral,South,Beauty,
U04310,S04310,2025-01-17 12:32:36,product_view,Desktop,Organic Search,West,Electronics,
U04310,S04310,2025-01-17 13:25:36,add_to_cart,Desktop,Organic Search,West,Electronics,
U04310,S04310,2025-01-17 13:27:36,checkout_start,Desktop,Organic Search,West,Electronics,
U04310,S04310,2025-01-17 13:35:36,purchase,Desktop,Organic Search,West,Electronics,141.68
U04311,S04311,2025-01-11 22:08:47,product_view,Desktop,Direct,North,Fashion,
U04312,S04312,2025-01-09 23:37:22,product_view,Mobile,Paid Search,West,Home,
U04313,S04313,2025-02-13 17:38:10,product_view,Desktop,Direct,West,Sports,
U04313,S04313,2025-02-13 18:23:10,add_to_cart,Desktop,Direct,West,Sports,
U04313,S04313,2025-02-13 18:32:10,checkout_start,Desktop,Direct,West,Sports,
U04314,S04314,2025-02-25 06:00:50,product_view,Mobile,Direct,North,Sports,
U04315,S04315,2025-01-29 07:22:09,product_view,Desktop,Direct,Central,Electronics,
U04316,S04316,2025-01-25 11:51:57,product_view,Mobile,Direct,North,Beauty,
U04317,S04317,2025-02-09 23:31:17,product_view,Mobile,Direct,North,Home,
U04318,S04318,2025-03-08 07:06:48,product_view,Desktop,Paid Search,East,Electronics,
U04318,S04318,2025-03-08 07:14:48,add_to_cart,Desktop,Paid Search,East,Electronics,
U04319,S04319,2025-03-11 15:20:25,product_view,Tablet,Social,North,Home,
U04320,S04320,2025-02-13 17:07:41,product_view,Desktop,Referral,West,Beauty,
U04320,S04320,2025-02-13 17:41:41,add_to_cart,Desktop,Referral,West,Beauty,
U04320,S04320,2025-02-13 17:42:41,checkout_start,Desktop,Referral,West,Beauty,
U04321,S04321,2025-03-04 08:16:31,product_view,Desktop,Email,Central,Fashion,
U04322,S04322,2025-02-24 12:12:53,product_view,Desktop,Paid Search,Central,Beauty,
U04323,S04323,2025-01-30 09:52:28,product_view,Desktop,Paid Search,South,Sports,
U04324,S04324,2025-03-15 04:09:50,product_view,Desktop,Paid Search,South,Sports,
U04325,S04325,2025-01-10 11:00:11,product_view,Desktop,Referral,North,Electronics,
U04325,S04325,2025-01-10 11:19:11,add_to_cart,Desktop,Referral,North,Electronics,
U04325,S04325,2025-01-10 12:00:11,checkout_start,Desktop,Referral,North,Electronics,
U04325,S04325,2025-01-10 12:10:11,purchase,Desktop,Referral,North,Electronics,296.34
U04326,S04326,2025-02-10 20:00:16,product_view,Mobile,Referral,North,Fashion,
U04327,S04327,2025-03-14 13:10:38,product_view,Desktop,Organic Search,East,Sports,
U04327,S04327,2025-03-14 13:33:38,add_to_cart,Desktop,Organic Search,East,Sports,
U04328,S04328,2025-03-15 17:48:47,product_view,Mobile,Organic Search,Central,Fashion,
U04329,S04329,2025-03-04 23:14:24,product_view,Desktop,Direct,North,Beauty,
U04330,S04330,2025-02-27 09:32:47,product_view,Mobile,Paid Search,East,Fashion,
U04331,S04331,2025-02-01 03:51:40,product_view,Desktop,Referral,Central,Fashion,
U04332,S04332,2025-02-19 02:58:27,product_view,Mobile,Paid Search,Central,Beauty,
U04332,S04332,2025-02-19 03:35:27,add_to_cart,Mobile,Paid Search,Central,Beauty,
U04332,S04332,2025-02-19 03:57:27,checkout_start,Mobile,Paid Search,Central,Beauty,
U04333,S04333,2025-01-11 04:14:32,product_view,Mobile,Direct,South,Home,
U04333,S04333,2025-01-11 04:44:32,add_to_cart,Mobile,Direct,South,Home,
U04333,S04333,2025-01-11 05:09:32,checkout_start,Mobile,Direct,South,Home,
U04334,S04334,2025-03-14 16:30:21,product_view,Mobile,Email,West,Sports,
U04335,S04335,2025-01-24 19:02:40,product_view,Desktop,Social,Central,Electronics,
U04336,S04336,2025-01-15 14:14:24,product_view,Tablet,Paid Search,North,Fashion,
U04336,S04336,2025-01-15 14:38:24,add_to_cart,Tablet,Paid Search,North,Fashion,
U04336,S04336,2025-01-15 14:59:24,checkout_start,Tablet,Paid Search,North,Fashion,
U04337,S04337,2025-02-22 04:55:42,product_view,Mobile,Organic Search,South,Electronics,
U04338,S04338,2025-01-08 13:21:15,product_view,Mobile,Referral,North,Electronics,
U04338,S04338,2025-01-08 14:18:15,add_to_cart,Mobile,Referral,North,Electronics,
U04339,S04339,2025-03-16 21:34:01,product_view,Tablet,Paid Search,Central,Fashion,
U04340,S04340,2025-03-18 12:58:00,product_view,Tablet,Organic Search,North,Beauty,
U04341,S04341,2025-03-25 17:09:49,product_view,Desktop,Social,South,Fashion,
U04342,S04342,2025-01-07 18:59:30,product_view,Mobile,Organic Search,Central,Fashion,
U04343,S04343,2025-02-19 13:01:36,product_view,Desktop,Email,West,Sports,
U04344,S04344,2025-01-02 01:43:41,product_view,Desktop,Direct,Central,Sports,
U04344,S04344,2025-01-02 02:07:41,add_to_cart,Desktop,Direct,Central,Sports,
U04345,S04345,2025-01-04 21:05:01,product_view,Mobile,Organic Search,South,Sports,
U04346,S04346,2025-02-15 04:28:33,product_view,Desktop,Social,West,Electronics,
U04346,S04346,2025-02-15 04:47:33,add_to_cart,Desktop,Social,West,Electronics,
U04346,S04346,2025-02-15 04:49:33,checkout_start,Desktop,Social,West,Electronics,
U04346,S04346,2025-02-15 04:59:33,purchase,Desktop,Social,West,Electronics,207.8
U04347,S04347,2025-02-10 06:37:35,product_view,Desktop,Paid Search,North,Fashion,
U04348,S04348,2025-03-23 10:35:05,product_view,Tablet,Referral,East,Fashion,
U04349,S04349,2025-03-06 21:32:19,product_view,Desktop,Email,East,Home,
U04349,S04349,2025-03-06 21:54:19,add_to_cart,Desktop,Email,East,Home,
U04350,S04350,2025-02-20 10:39:40,product_view,Desktop,Social,Central,Fashion,
U04351,S04351,2025-02-28 23:44:01,product_view,Mobile,Organic Search,West,Fashion,
U04351,S04351,2025-03-01 00:36:01,add_to_cart,Mobile,Organic Search,West,Fashion,
U04351,S04351,2025-03-01 00:39:01,checkout_start,Mobile,Organic Search,West,Fashion,
U04351,S04351,2025-03-01 00:53:01,purchase,Mobile,Organic Search,West,Fashion,145.56
U04352,S04352,2025-02-01 17:28:50,product_view,Mobile,Organic Search,North,Fashion,
U04352,S04352,2025-02-01 18:28:50,add_to_cart,Mobile,Organic Search,North,Fashion,
U04352,S04352,2025-02-01 19:02:50,checkout_start,Mobile,Organic Search,North,Fashion,
U04353,S04353,2025-01-15 09:46:36,product_view,Mobile,Direct,Central,Beauty,
U04353,S04353,2025-01-15 09:52:36,add_to_cart,Mobile,Direct,Central,Beauty,
U04353,S04353,2025-01-15 09:59:36,checkout_start,Mobile,Direct,Central,Beauty,
U04354,S04354,2025-03-09 11:33:13,product_view,Mobile,Email,West,Home,
U04354,S04354,2025-03-09 12:09:13,add_to_cart,Mobile,Email,West,Home,
U04354,S04354,2025-03-09 12:42:13,checkout_start,Mobile,Email,West,Home,
U04354,S04354,2025-03-09 13:10:13,purchase,Mobile,Email,West,Home,139.01
U04355,S04355,2025-01-26 17:25:27,product_view,Tablet,Direct,North,Fashion,
U04355,S04355,2025-01-26 17:52:27,add_to_cart,Tablet,Direct,North,Fashion,
U04355,S04355,2025-01-26 18:18:27,checkout_start,Tablet,Direct,North,Fashion,
U04355,S04355,2025-01-26 18:30:27,purchase,Tablet,Direct,North,Fashion,298.79
U04356,S04356,2025-02-11 09:06:51,product_view,Mobile,Paid Search,West,Beauty,
U04356,S04356,2025-02-11 09:54:51,add_to_cart,Mobile,Paid Search,West,Beauty,
U04357,S04357,2025-01-02 09:02:11,product_view,Desktop,Paid Search,Central,Electronics,
U04357,S04357,2025-01-02 09:55:11,add_to_cart,Desktop,Paid Search,Central,Electronics,
U04358,S04358,2025-03-22 17:58:20,product_view,Desktop,Direct,East,Electronics,
U04359,S04359,2025-02-16 15:40:09,product_view,Desktop,Organic Search,South,Home,
U04359,S04359,2025-02-16 15:42:09,add_to_cart,Desktop,Organic Search,South,Home,
U04359,S04359,2025-02-16 15:50:09,checkout_start,Desktop,Organic Search,South,Home,
U04359,S04359,2025-02-16 16:00:09,purchase,Desktop,Organic Search,South,Home,43.98
U04360,S04360,2025-03-16 07:07:25,product_view,Mobile,Direct,Central,Beauty,
U04360,S04360,2025-03-16 07:41:25,add_to_cart,Mobile,Direct,Central,Beauty,
U04361,S04361,2025-02-16 20:24:27,product_view,Mobile,Social,North,Fashion,
U04361,S04361,2025-02-16 21:06:27,add_to_cart,Mobile,Social,North,Fashion,
U04361,S04361,2025-02-16 21:24:27,checkout_start,Mobile,Social,North,Fashion,
U04362,S04362,2025-02-12 17:19:02,product_view,Desktop,Organic Search,North,Beauty,
U04363,S04363,2025-03-15 19:43:02,product_view,Desktop,Organic Search,West,Electronics,
U04364,S04364,2025-02-25 20:22:47,product_view,Mobile,Direct,South,Electronics,
U04365,S04365,2025-01-29 20:25:13,product_view,Tablet,Email,Central,Sports,
U04366,S04366,2025-02-11 16:58:47,product_view,Mobile,Direct,Central,Fashion,
U04366,S04366,2025-02-11 17:01:47,add_to_cart,Mobile,Direct,Central,Fashion,
U04366,S04366,2025-02-11 17:16:47,checkout_start,Mobile,Direct,Central,Fashion,
U04366,S04366,2025-02-11 17:19:47,purchase,Mobile,Direct,Central,Fashion,239.06
U04367,S04367,2025-03-24 20:55:50,product_view,Desktop,Email,West,Fashion,
U04368,S04368,2025-01-05 01:46:02,product_view,Desktop,Paid Search,West,Home,
U04368,S04368,2025-01-05 02:00:02,add_to_cart,Desktop,Paid Search,West,Home,
U04368,S04368,2025-01-05 02:36:02,checkout_start,Desktop,Paid Search,West,Home,
U04368,S04368,2025-01-05 02:59:02,purchase,Desktop,Paid Search,West,Home,292.41
U04369,S04369,2025-02-23 15:40:10,product_view,Tablet,Direct,West,Beauty,
U04370,S04370,2025-02-26 01:36:37,product_view,Mobile,Organic Search,East,Electronics,
U04371,S04371,2025-03-06 03:56:25,product_view,Mobile,Organic Search,Central,Sports,
U04372,S04372,2025-01-30 20:34:18,product_view,Tablet,Referral,North,Sports,
U04373,S04373,2025-02-18 08:20:16,product_view,Mobile,Organic Search,North,Electronics,
U04374,S04374,2025-02-14 07:26:06,product_view,Mobile,Organic Search,East,Electronics,
U04374,S04374,2025-02-14 07:52:06,add_to_cart,Mobile,Organic Search,East,Electronics,
U04375,S04375,2025-03-16 11:59:31,product_view,Mobile,Organic Search,Central,Beauty,
U04376,S04376,2025-03-13 01:40:36,product_view,Desktop,Referral,East,Fashion,
U04377,S04377,2025-01-29 02:48:21,product_view,Desktop,Direct,East,Electronics,
U04378,S04378,2025-01-11 08:53:58,product_view,Mobile,Paid Search,Central,Electronics,
U04379,S04379,2025-02-03 03:23:11,product_view,Mobile,Email,South,Beauty,
U04380,S04380,2025-01-19 19:57:50,product_view,Mobile,Paid Search,West,Beauty,
U04381,S04381,2025-03-28 18:51:56,product_view,Desktop,Social,South,Electronics,
U04381,S04381,2025-03-28 19:06:56,add_to_cart,Desktop,Social,South,Electronics,
U04382,S04382,2025-02-24 04:01:38,product_view,Desktop,Direct,South,Home,
U04382,S04382,2025-02-24 04:37:38,add_to_cart,Desktop,Direct,South,Home,
U04383,S04383,2025-02-09 05:52:30,product_view,Mobile,Direct,Central,Beauty,
U04384,S04384,2025-02-09 13:16:54,product_view,Mobile,Email,South,Home,
U04385,S04385,2025-02-15 06:18:09,product_view,Mobile,Social,East,Electronics,
U04385,S04385,2025-02-15 06:40:09,add_to_cart,Mobile,Social,East,Electronics,
U04385,S04385,2025-02-15 07:16:09,checkout_start,Mobile,Social,East,Electronics,
U04385,S04385,2025-02-15 07:43:09,purchase,Mobile,Social,East,Electronics,284.5
U04386,S04386,2025-01-16 22:23:22,product_view,Desktop,Email,South,Fashion,
U04386,S04386,2025-01-16 22:24:22,add_to_cart,Desktop,Email,South,Fashion,
U04386,S04386,2025-01-16 22:47:22,checkout_start,Desktop,Email,South,Fashion,
U04386,S04386,2025-01-16 22:52:22,purchase,Desktop,Email,South,Fashion,263.81
U04387,S04387,2025-02-17 12:57:34,product_view,Desktop,Social,Central,Fashion,
U04388,S04388,2025-01-23 22:00:28,product_view,Mobile,Referral,West,Home,
U04388,S04388,2025-01-23 22:05:28,add_to_cart,Mobile,Referral,West,Home,
U04388,S04388,2025-01-23 22:18:28,checkout_start,Mobile,Referral,West,Home,
U04388,S04388,2025-01-23 22:20:28,purchase,Mobile,Referral,West,Home,213.83
U04389,S04389,2025-02-01 04:26:30,product_view,Mobile,Direct,East,Sports,
U04389,S04389,2025-02-01 04:42:30,add_to_cart,Mobile,Direct,East,Sports,
U04389,S04389,2025-02-01 05:09:30,checkout_start,Mobile,Direct,East,Sports,
U04389,S04389,2025-02-01 05:24:30,purchase,Mobile,Direct,East,Sports,276.45
U04390,S04390,2025-03-06 16:55:07,product_view,Mobile,Paid Search,Central,Fashion,
U04391,S04391,2025-02-28 09:37:43,product_view,Desktop,Social,East,Fashion,
U04391,S04391,2025-02-28 10:14:43,add_to_cart,Desktop,Social,East,Fashion,
U04391,S04391,2025-02-28 10:53:43,checkout_start,Desktop,Social,East,Fashion,
U04392,S04392,2025-03-05 05:55:53,product_view,Desktop,Organic Search,East,Home,
U04393,S04393,2025-01-01 21:21:14,product_view,Tablet,Paid Search,South,Beauty,
U04394,S04394,2025-01-05 06:04:25,product_view,Mobile,Paid Search,East,Beauty,
U04394,S04394,2025-01-05 06:50:25,add_to_cart,Mobile,Paid Search,East,Beauty,
U04395,S04395,2025-02-01 09:02:58,product_view,Mobile,Organic Search,East,Electronics,
U04395,S04395,2025-02-01 09:46:58,add_to_cart,Mobile,Organic Search,East,Electronics,
U04395,S04395,2025-02-01 09:59:58,checkout_start,Mobile,Organic Search,East,Electronics,
U04395,S04395,2025-02-01 10:20:58,purchase,Mobile,Organic Search,East,Electronics,109.29
U04396,S04396,2025-01-14 12:25:17,product_view,Tablet,Referral,West,Home,
U04397,S04397,2025-01-16 19:14:32,product_view,Mobile,Organic Search,North,Electronics,
U04398,S04398,2025-01-25 02:07:22,product_view,Desktop,Referral,West,Fashion,
U04398,S04398,2025-01-25 03:04:22,add_to_cart,Desktop,Referral,West,Fashion,
U04399,S04399,2025-02-01 08:51:05,product_view,Mobile,Direct,Central,Fashion,
U04400,S04400,2025-01-02 16:26:54,product_view,Desktop,Organic Search,West,Beauty,
U04400,S04400,2025-01-02 17:12:54,add_to_cart,Desktop,Organic Search,West,Beauty,
U04400,S04400,2025-01-02 17:16:54,checkout_start,Desktop,Organic Search,West,Beauty,
U04400,S04400,2025-01-02 17:18:54,purchase,Desktop,Organic Search,West,Beauty,286.16
U04401,S04401,2025-03-05 17:40:38,product_view,Mobile,Referral,North,Electronics,
U04401,S04401,2025-03-05 18:40:38,add_to_cart,Mobile,Referral,North,Electronics,
U04402,S04402,2025-02-24 20:06:50,product_view,Mobile,Direct,East,Home,
U04403,S04403,2025-02-07 01:04:20,product_view,Mobile,Referral,North,Electronics,
U04404,S04404,2025-02-20 04:45:39,product_view,Desktop,Email,East,Home,
U04405,S04405,2025-01-24 13:33:25,product_view,Mobile,Direct,West,Home,
U04406,S04406,2025-02-20 17:59:51,product_view,Mobile,Referral,South,Home,
U04407,S04407,2025-01-26 01:33:43,product_view,Mobile,Paid Search,East,Electronics,
U04408,S04408,2025-03-21 00:38:57,product_view,Mobile,Paid Search,North,Electronics,
U04409,S04409,2025-02-20 05:25:50,product_view,Mobile,Organic Search,Central,Beauty,
U04409,S04409,2025-02-20 05:26:50,add_to_cart,Mobile,Organic Search,Central,Beauty,
U04410,S04410,2025-02-11 20:28:39,product_view,Tablet,Referral,East,Home,
U04411,S04411,2025-03-01 07:34:07,product_view,Desktop,Direct,North,Electronics,
U04412,S04412,2025-01-18 18:29:42,product_view,Tablet,Organic Search,West,Electronics,
U04413,S04413,2025-03-27 21:15:35,product_view,Tablet,Paid Search,North,Fashion,
U04414,S04414,2025-01-31 20:05:32,product_view,Desktop,Paid Search,West,Fashion,
U04415,S04415,2025-01-08 15:52:40,product_view,Desktop,Paid Search,South,Home,
U04416,S04416,2025-02-21 13:38:53,product_view,Desktop,Social,South,Fashion,
U04417,S04417,2025-03-24 00:17:53,product_view,Mobile,Paid Search,Central,Home,
U04418,S04418,2025-03-05 23:29:02,product_view,Desktop,Direct,South,Electronics,
U04419,S04419,2025-03-22 02:50:14,product_view,Mobile,Organic Search,East,Electronics,
U04420,S04420,2025-01-31 03:51:48,product_view,Tablet,Social,North,Electronics,
U04421,S04421,2025-02-09 12:01:05,product_view,Mobile,Paid Search,North,Electronics,
U04422,S04422,2025-01-01 13:10:11,product_view,Desktop,Referral,Central,Fashion,
U04423,S04423,2025-02-05 04:48:24,product_view,Mobile,Social,South,Sports,
U04424,S04424,2025-03-12 04:12:06,product_view,Tablet,Organic Search,South,Fashion,
U04424,S04424,2025-03-12 04:43:06,add_to_cart,Tablet,Organic Search,South,Fashion,
U04424,S04424,2025-03-12 05:12:06,checkout_start,Tablet,Organic Search,South,Fashion,
U04424,S04424,2025-03-12 05:38:06,purchase,Tablet,Organic Search,South,Fashion,182.98
U04425,S04425,2025-01-15 19:42:40,product_view,Mobile,Referral,South,Fashion,
U04426,S04426,2025-02-12 13:49:28,product_view,Mobile,Organic Search,Central,Electronics,
U04427,S04427,2025-02-16 19:23:05,product_view,Mobile,Paid Search,Central,Sports,
U04428,S04428,2025-01-04 04:45:11,product_view,Mobile,Paid Search,South,Electronics,
U04429,S04429,2025-01-07 12:26:20,product_view,Tablet,Social,South,Sports,
U04430,S04430,2025-02-27 14:28:18,product_view,Mobile,Paid Search,North,Electronics,
U04430,S04430,2025-02-27 14:48:18,add_to_cart,Mobile,Paid Search,North,Electronics,
U04431,S04431,2025-03-05 21:39:59,product_view,Mobile,Organic Search,South,Electronics,
U04432,S04432,2025-02-20 03:20:33,product_view,Desktop,Social,West,Fashion,
U04433,S04433,2025-03-18 22:07:25,product_view,Tablet,Direct,Central,Sports,
U04434,S04434,2025-01-15 02:04:16,product_view,Desktop,Organic Search,East,Electronics,
U04434,S04434,2025-01-15 02:21:16,add_to_cart,Desktop,Organic Search,East,Electronics,
U04434,S04434,2025-01-15 02:40:16,checkout_start,Desktop,Organic Search,East,Electronics,
U04435,S04435,2025-02-26 06:04:58,product_view,Desktop,Referral,Central,Sports,
U04436,S04436,2025-02-03 02:36:57,product_view,Mobile,Organic Search,West,Sports,
U04437,S04437,2025-02-10 20:03:34,product_view,Desktop,Paid Search,South,Sports,
U04438,S04438,2025-03-25 02:59:31,product_view,Desktop,Organic Search,South,Sports,
U04439,S04439,2025-01-05 03:06:43,product_view,Tablet,Direct,South,Electronics,
U04439,S04439,2025-01-05 03:20:43,add_to_cart,Tablet,Direct,South,Electronics,
U04439,S04439,2025-01-05 03:26:43,checkout_start,Tablet,Direct,South,Electronics,
U04440,S04440,2025-02-01 10:30:37,product_view,Desktop,Email,North,Electronics,
U04441,S04441,2025-01-09 21:49:54,product_view,Tablet,Paid Search,North,Electronics,
U04442,S04442,2025-01-08 22:57:55,product_view,Desktop,Paid Search,Central,Beauty,
U04443,S04443,2025-02-05 06:17:48,product_view,Desktop,Organic Search,South,Electronics,
U04444,S04444,2025-01-16 08:56:30,product_view,Mobile,Social,Central,Electronics,
U04444,S04444,2025-01-16 09:15:30,add_to_cart,Mobile,Social,Central,Electronics,
U04445,S04445,2025-01-17 07:53:03,product_view,Tablet,Organic Search,Central,Home,
U04446,S04446,2025-01-11 13:58:32,product_view,Tablet,Email,North,Electronics,
U04446,S04446,2025-01-11 14:02:32,add_to_cart,Tablet,Email,North,Electronics,
U04446,S04446,2025-01-11 14:41:32,checkout_start,Tablet,Email,North,Electronics,
U04447,S04447,2025-03-30 13:25:20,product_view,Mobile,Social,West,Electronics,
U04447,S04447,2025-03-30 14:20:20,add_to_cart,Mobile,Social,West,Electronics,
U04448,S04448,2025-01-13 13:48:55,product_view,Mobile,Paid Search,North,Sports,
U04448,S04448,2025-01-13 14:39:55,add_to_cart,Mobile,Paid Search,North,Sports,
U04448,S04448,2025-01-13 15:07:55,checkout_start,Mobile,Paid Search,North,Sports,
U04448,S04448,2025-01-13 15:18:55,purchase,Mobile,Paid Search,North,Sports,200.76
U04449,S04449,2025-03-25 03:59:14,product_view,Mobile,Organic Search,Central,Fashion,
U04450,S04450,2025-01-14 21:00:31,product_view,Mobile,Paid Search,Central,Electronics,
U04451,S04451,2025-03-29 23:20:28,product_view,Desktop,Organic Search,East,Fashion,
U04452,S04452,2025-01-02 08:06:44,product_view,Mobile,Direct,West,Electronics,
U04453,S04453,2025-03-05 07:15:17,product_view,Desktop,Referral,West,Fashion,
U04454,S04454,2025-02-01 13:48:38,product_view,Mobile,Social,West,Home,
U04455,S04455,2025-02-16 07:04:42,product_view,Mobile,Paid Search,West,Electronics,
U04456,S04456,2025-01-01 18:13:30,product_view,Desktop,Social,South,Fashion,
U04456,S04456,2025-01-01 19:12:30,add_to_cart,Desktop,Social,South,Fashion,
U04457,S04457,2025-02-04 20:01:47,product_view,Desktop,Direct,East,Home,
U04458,S04458,2025-02-15 01:38:22,product_view,Mobile,Organic Search,West,Home,
U04459,S04459,2025-01-20 12:25:32,product_view,Desktop,Direct,East,Fashion,
U04459,S04459,2025-01-20 12:39:32,add_to_cart,Desktop,Direct,East,Fashion,
U04460,S04460,2025-03-23 03:05:38,product_view,Desktop,Direct,North,Electronics,
U04460,S04460,2025-03-23 03:23:38,add_to_cart,Desktop,Direct,North,Electronics,
U04460,S04460,2025-03-23 04:08:38,checkout_start,Desktop,Direct,North,Electronics,
U04461,S04461,2025-03-04 16:41:57,product_view,Tablet,Direct,Central,Fashion,
U04462,S04462,2025-01-07 12:32:51,product_view,Mobile,Referral,Central,Beauty,
U04462,S04462,2025-01-07 13:21:51,add_to_cart,Mobile,Referral,Central,Beauty,
U04462,S04462,2025-01-07 14:04:51,checkout_start,Mobile,Referral,Central,Beauty,
U04463,S04463,2025-01-20 05:13:15,product_view,Mobile,Direct,West,Sports,
U04464,S04464,2025-03-30 22:53:13,product_view,Mobile,Paid Search,East,Fashion,
U04465,S04465,2025-03-30 14:44:07,product_view,Mobile,Social,East,Fashion,
U04466,S04466,2025-03-05 06:09:12,product_view,Mobile,Organic Search,West,Fashion,
U04466,S04466,2025-03-05 06:41:12,add_to_cart,Mobile,Organic Search,West,Fashion,
U04466,S04466,2025-03-05 07:13:12,checkout_start,Mobile,Organic Search,West,Fashion,
U04467,S04467,2025-01-20 00:38:16,product_view,Mobile,Social,West,Fashion,
U04467,S04467,2025-01-20 01:07:16,add_to_cart,Mobile,Social,West,Fashion,
U04468,S04468,2025-01-09 19:45:39,product_view,Tablet,Paid Search,South,Home,
U04468,S04468,2025-01-09 20:07:39,add_to_cart,Tablet,Paid Search,South,Home,
U04468,S04468,2025-01-09 20:50:39,checkout_start,Tablet,Paid Search,South,Home,
U04468,S04468,2025-01-09 21:09:39,purchase,Tablet,Paid Search,South,Home,58.06
